,Unnamed: 0,condition_name,condition_integer,condition_group,beta_path,session,correct,ima
1597,1597,DarkGreen_Choice,31,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/23/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230209,0,23
1598,1598,UpArrow_Choice,36,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/23/UpArrow_Choice_instance_beta.nii.gz'],scd_20230209,0,23
1599,1599,Bar_Choice,38,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/23/Bar_Choice_instance_beta.nii.gz'],scd_20230209,0,23
1600,1600,LightBlue_Choice,47,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/23/LightBlue_Choice_instance_beta.nii.gz'],scd_20230209,0,23
1601,1601,LightGray_Choice,49,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/23/LightGray_Choice_instance_beta.nii.gz'],scd_20230209,0,23
1602,1602,Sawblade_Choice,54,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/23/Sawblade_Choice_instance_beta.nii.gz'],scd_20230209,0,23
1603,1603,Venn_Choice,56,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/23/Venn_Choice_instance_beta.nii.gz'],scd_20230209,0,23
1604,1604,DarkRed,1,colored_blobs,"['subjects/wooster/sessions/scd_20230209/18/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/18/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/18/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230209,1,18
1605,1605,UpArrow,8,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/18/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/18/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/18/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230209,1,18
1606,1606,LightGreen,17,colored_blobs,"['subjects/wooster/sessions/scd_20230209/18/LightGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/18/LightGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/18/LightGreen_delay_2_instance_beta.nii.gz']",scd_20230209,0,18
1607,1607,LightBlue,19,colored_blobs,"['subjects/wooster/sessions/scd_20230209/18/LightBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/18/LightBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/18/LightBlue_delay_2_instance_beta.nii.gz']",scd_20230209,0,18
1608,1608,LightPurple,20,colored_blobs,"['subjects/wooster/sessions/scd_20230209/18/LightPurple_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/18/LightPurple_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/18/LightPurple_delay_2_instance_beta.nii.gz']",scd_20230209,1,18
1609,1609,Lock,24,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/18/Lock_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/18/Lock_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/18/Lock_delay_2_instance_beta.nii.gz']",scd_20230209,1,18
1610,1610,Sawblade,26,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/18/Sawblade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/18/Sawblade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/18/Sawblade_delay_2_instance_beta.nii.gz']",scd_20230209,1,18
1611,1611,Rabbit,27,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/18/Rabbit_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/18/Rabbit_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/18/Rabbit_delay_2_instance_beta.nii.gz']",scd_20230209,1,18
1612,1612,DarkRed_Choice,29,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/18/DarkRed_Choice_instance_beta.nii.gz'],scd_20230209,0,18
1613,1613,UpArrow_Choice,36,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/18/UpArrow_Choice_instance_beta.nii.gz'],scd_20230209,0,18
1614,1614,LightGreen_Choice,45,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/18/LightGreen_Choice_instance_beta.nii.gz'],scd_20230209,0,18
1615,1615,LightBlue_Choice,47,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/18/LightBlue_Choice_instance_beta.nii.gz'],scd_20230209,0,18
1616,1616,LightPurple_Choice,48,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/18/LightPurple_Choice_instance_beta.nii.gz'],scd_20230209,0,18
1617,1617,Lock_Choice,52,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/18/Lock_Choice_instance_beta.nii.gz'],scd_20230209,0,18
1618,1618,Sawblade_Choice,54,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/18/Sawblade_Choice_instance_beta.nii.gz'],scd_20230209,0,18
1619,1619,Rabbit_Choice,55,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/18/Rabbit_Choice_instance_beta.nii.gz'],scd_20230209,0,18
1620,1620,DarkRed,1,colored_blobs,"['subjects/wooster/sessions/scd_20230209/9/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/9/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/9/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230209,1,9
1621,1621,UpArrow,8,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/9/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/9/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/9/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230209,0,9
1622,1622,LightRed,15,colored_blobs,"['subjects/wooster/sessions/scd_20230209/9/LightRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/9/LightRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/9/LightRed_delay_2_instance_beta.nii.gz']",scd_20230209,1,9
1623,1623,LightTurquiose,18,colored_blobs,"['subjects/wooster/sessions/scd_20230209/9/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/9/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/9/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230209,1,9
1624,1624,LightBlue,19,colored_blobs,"['subjects/wooster/sessions/scd_20230209/9/LightBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/9/LightBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/9/LightBlue_delay_2_instance_beta.nii.gz']",scd_20230209,1,9
1625,1625,Hourglass,22,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/9/Hourglass_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/9/Hourglass_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/9/Hourglass_delay_2_instance_beta.nii.gz']",scd_20230209,1,9
1626,1626,Spade,25,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/9/Spade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/9/Spade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/9/Spade_delay_2_instance_beta.nii.gz']",scd_20230209,1,9
1627,1627,Sawblade,26,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/9/Sawblade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/9/Sawblade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/9/Sawblade_delay_2_instance_beta.nii.gz']",scd_20230209,1,9
1628,1628,DarkRed_Choice,29,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/9/DarkRed_Choice_instance_beta.nii.gz'],scd_20230209,0,9
1629,1629,UpArrow_Choice,36,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/9/UpArrow_Choice_instance_beta.nii.gz'],scd_20230209,0,9
1630,1630,LightRed_Choice,43,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/9/LightRed_Choice_instance_beta.nii.gz'],scd_20230209,0,9
1631,1631,LightTurquiose_Choice,46,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/9/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230209,0,9
1632,1632,LightBlue_Choice,47,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/9/LightBlue_Choice_instance_beta.nii.gz'],scd_20230209,0,9
1633,1633,Hourglass_Choice,50,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/9/Hourglass_Choice_instance_beta.nii.gz'],scd_20230209,0,9
1634,1634,Spade_Choice,53,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/9/Spade_Choice_instance_beta.nii.gz'],scd_20230209,0,9
1635,1635,Sawblade_Choice,54,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/9/Sawblade_Choice_instance_beta.nii.gz'],scd_20230209,0,9
1636,1636,DarkGreen,3,colored_blobs,"['subjects/wooster/sessions/scd_20230209/14/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/14/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/14/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230209,1,14
1637,1637,DarkTurquiose,4,colored_blobs,"['subjects/wooster/sessions/scd_20230209/14/DarkTurquiose_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/14/DarkTurquiose_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/14/DarkTurquiose_delay_2_instance_beta.nii.gz']",scd_20230209,1,14
1638,1638,Bar,10,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/14/Bar_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/14/Bar_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/14/Bar_delay_2_instance_beta.nii.gz']",scd_20230209,1,14
1639,1639,Dodecagon,11,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/14/Dodecagon_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/14/Dodecagon_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/14/Dodecagon_delay_2_instance_beta.nii.gz']",scd_20230209,0,14
1640,1640,LightBlue,19,colored_blobs,"['subjects/wooster/sessions/scd_20230209/14/LightBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/14/LightBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/14/LightBlue_delay_2_instance_beta.nii.gz']",scd_20230209,1,14
1641,1641,Lock,24,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/14/Lock_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/14/Lock_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/14/Lock_delay_2_instance_beta.nii.gz']",scd_20230209,1,14
1642,1642,Sawblade,26,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/14/Sawblade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/14/Sawblade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/14/Sawblade_delay_2_instance_beta.nii.gz']",scd_20230209,1,14
1643,1643,DarkGreen_Choice,31,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/14/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230209,0,14
1644,1644,DarkTurquiose_Choice,32,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/14/DarkTurquiose_Choice_instance_beta.nii.gz'],scd_20230209,0,14
1645,1645,Bar_Choice,38,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/14/Bar_Choice_instance_beta.nii.gz'],scd_20230209,0,14
1646,1646,Dodecagon_Choice,39,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/14/Dodecagon_Choice_instance_beta.nii.gz'],scd_20230209,0,14
1647,1647,LightBlue_Choice,47,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/14/LightBlue_Choice_instance_beta.nii.gz'],scd_20230209,0,14
1648,1648,Lock_Choice,52,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/14/Lock_Choice_instance_beta.nii.gz'],scd_20230209,0,14
1649,1649,Sawblade_Choice,54,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/14/Sawblade_Choice_instance_beta.nii.gz'],scd_20230209,0,14
1650,1650,DarkRed,1,colored_blobs,"['subjects/wooster/sessions/scd_20230209/11/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/11/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/11/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230209,0,11
1651,1651,UpArrow,8,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/11/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/11/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/11/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230209,0,11
1652,1652,LightRed,15,colored_blobs,"['subjects/wooster/sessions/scd_20230209/11/LightRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/11/LightRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/11/LightRed_delay_2_instance_beta.nii.gz']",scd_20230209,1,11
1653,1653,LightTurquiose,18,colored_blobs,"['subjects/wooster/sessions/scd_20230209/11/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/11/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/11/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230209,0,11
1654,1654,LightBlue,19,colored_blobs,"['subjects/wooster/sessions/scd_20230209/11/LightBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/11/LightBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/11/LightBlue_delay_2_instance_beta.nii.gz']",scd_20230209,1,11
1655,1655,Hourglass,22,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/11/Hourglass_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/11/Hourglass_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/11/Hourglass_delay_2_instance_beta.nii.gz']",scd_20230209,0,11
1656,1656,Spade,25,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/11/Spade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/11/Spade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/11/Spade_delay_2_instance_beta.nii.gz']",scd_20230209,1,11
1657,1657,Sawblade,26,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/11/Sawblade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/11/Sawblade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/11/Sawblade_delay_2_instance_beta.nii.gz']",scd_20230209,1,11
1658,1658,DarkRed_Choice,29,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/11/DarkRed_Choice_instance_beta.nii.gz'],scd_20230209,0,11
1659,1659,UpArrow_Choice,36,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/11/UpArrow_Choice_instance_beta.nii.gz'],scd_20230209,0,11
1660,1660,LightRed_Choice,43,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/11/LightRed_Choice_instance_beta.nii.gz'],scd_20230209,0,11
1661,1661,LightTurquiose_Choice,46,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/11/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230209,0,11
1662,1662,LightBlue_Choice,47,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/11/LightBlue_Choice_instance_beta.nii.gz'],scd_20230209,0,11
1663,1663,Hourglass_Choice,50,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/11/Hourglass_Choice_instance_beta.nii.gz'],scd_20230209,0,11
1664,1664,Spade_Choice,53,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/11/Spade_Choice_instance_beta.nii.gz'],scd_20230209,0,11
1665,1665,Sawblade_Choice,54,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/11/Sawblade_Choice_instance_beta.nii.gz'],scd_20230209,0,11
1666,1666,DarkRed,1,colored_blobs,"['subjects/wooster/sessions/scd_20230209/25/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/25/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/25/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230209,0,25
1667,1667,DarkYellow,2,colored_blobs,"['subjects/wooster/sessions/scd_20230209/25/DarkYellow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/25/DarkYellow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/25/DarkYellow_delay_2_instance_beta.nii.gz']",scd_20230209,1,25
1668,1668,UpArrow,8,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/25/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/25/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/25/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230209,1,25
1669,1669,Spike,9,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/25/Spike_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/25/Spike_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/25/Spike_delay_2_instance_beta.nii.gz']",scd_20230209,0,25
1670,1670,LightTurquiose,18,colored_blobs,"['subjects/wooster/sessions/scd_20230209/25/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/25/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/25/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230209,1,25
1671,1671,LightBlue,19,colored_blobs,"['subjects/wooster/sessions/scd_20230209/25/LightBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/25/LightBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/25/LightBlue_delay_2_instance_beta.nii.gz']",scd_20230209,1,25
1672,1672,Spade,25,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/25/Spade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/25/Spade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/25/Spade_delay_2_instance_beta.nii.gz']",scd_20230209,1,25
1673,1673,Sawblade,26,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/25/Sawblade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/25/Sawblade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/25/Sawblade_delay_2_instance_beta.nii.gz']",scd_20230209,1,25
1674,1674,DarkRed_Choice,29,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/25/DarkRed_Choice_instance_beta.nii.gz'],scd_20230209,0,25
1675,1675,DarkYellow_Choice,30,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/25/DarkYellow_Choice_instance_beta.nii.gz'],scd_20230209,0,25
1676,1676,UpArrow_Choice,36,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/25/UpArrow_Choice_instance_beta.nii.gz'],scd_20230209,0,25
1677,1677,Spike_Choice,37,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/25/Spike_Choice_instance_beta.nii.gz'],scd_20230209,0,25
1678,1678,LightTurquiose_Choice,46,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/25/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230209,0,25
1679,1679,LightBlue_Choice,47,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/25/LightBlue_Choice_instance_beta.nii.gz'],scd_20230209,0,25
1680,1680,Spade_Choice,53,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/25/Spade_Choice_instance_beta.nii.gz'],scd_20230209,0,25
1681,1681,Sawblade_Choice,54,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/25/Sawblade_Choice_instance_beta.nii.gz'],scd_20230209,0,25
1682,1682,DarkRed,1,colored_blobs,"['subjects/wooster/sessions/scd_20230209/17/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/17/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/17/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230209,1,17
1683,1683,UpArrow,8,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/17/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/17/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/17/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230209,1,17
1684,1684,LightBlue,19,colored_blobs,"['subjects/wooster/sessions/scd_20230209/17/LightBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/17/LightBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/17/LightBlue_delay_2_instance_beta.nii.gz']",scd_20230209,1,17
1685,1685,LightPurple,20,colored_blobs,"['subjects/wooster/sessions/scd_20230209/17/LightPurple_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/17/LightPurple_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/17/LightPurple_delay_2_instance_beta.nii.gz']",scd_20230209,1,17
